comment_id,content_id,comment_text,created_at,nlp_label
CM005787,C03505,How long is the full video?,2026-05-17 04:00:00,Neutral
CM005788,C01590,This is painfully accurate but helpful.,2026-08-20 16:00:00,Neutral
CM005789,C04453,The editing is clean.,2026-01-09 03:00:00,Neutral
CM005790,C01924,"This is so relatable, thank you for saying it.",2026-05-24 04:00:00,Relatable
CM005791,C02497,Interesting perspective.,2026-08-25 12:00:00,Neutral
CM005792,C03536,This made me feel understood.,2026-01-04 22:00:00,Relatable
CM005793,C04097,Nice explanation.,2026-03-31 02:00:00,Neutral
CM005794,C03567,Needed this reminder today.,2026-03-23 17:00:00,Relatable
CM005795,C01902,Thanks for sharing.,2026-01-19 09:00:00,Neutral
CM005796,C01891,This topic is worth discussing.,2026-03-24 14:00:00,Neutral
CM005797,C02887,I thought I was the only one dealing with this.,2026-04-28 05:00:00,Relatable
CM005798,C03801,You described my situation perfectly.,2026-04-14 01:00:00,Relatable
CM005799,C02062,This made me feel understood.,2026-05-16 00:00:00,Relatable
CM005800,C01821,What app did you use to make this?,2026-06-12 04:00:00,Neutral
CM005801,C01230,This made me feel understood.,2026-04-15 05:00:00,Relatable
CM005802,C02832,I had not thought about it this way.,2026-03-06 21:00:00,Neutral
CM005803,C02147,I had not thought about it this way.,2026-08-10 08:00:00,Neutral
CM005804,C00576,Finally someone put this feeling into words.,2026-04-09 10:00:00,Relatable
CM005805,C01579,I thought I was the only one dealing with this.,2026-08-18 06:00:00,Relatable
CM005806,C01800,I found this confusing.,2026-08-30 11:00:00,Neutral
CM005807,C00031,Thanks for sharing.,2026-06-03 02:00:00,Neutral
CM005808,C01071,Interesting perspective.,2026-03-29 17:00:00,Neutral
CM005809,C02439,This topic is worth discussing.,2026-08-25 15:00:00,Neutral
CM005810,C02932,This made me feel understood.,2026-05-03 04:00:00,Relatable
CM005811,C04269,What app did you use to make this?,2026-03-28 02:00:00,Neutral
CM005812,C04475,Good point.,2026-05-05 06:00:00,Neutral
CM005813,C02175,This made me feel understood.,2026-06-22 07:00:00,Relatable
CM005814,C01014,This topic is worth discussing.,2026-02-17 05:00:00,Neutral
CM005815,C03016,Where can I find more information?,2026-02-17 19:00:00,Neutral
CM005816,C01508,I had not thought about it this way.,2026-04-30 22:00:00,Neutral
CM005817,C04149,I had not thought about it this way.,2026-06-02 19:00:00,Neutral
CM005818,C01016,I have been struggling with the same thing for months.,2026-02-23 13:00:00,Relatable
CM005819,C01481,This is painfully accurate but helpful.,2026-01-21 14:00:00,Neutral
CM005820,C02016,The editing is clean.,2026-01-27 01:00:00,Neutral
CM005821,C00629,Nice explanation.,2026-01-12 10:00:00,Neutral
CM005822,C02116,Where can I find more information?,2026-07-15 13:00:00,Neutral
CM005823,C04744,This advice did not help me.,2026-05-27 01:00:00,Neutral
CM005824,C02955,You described my situation perfectly.,2026-06-22 22:00:00,Relatable
CM005825,C03942,This topic is worth discussing.,2026-05-04 16:00:00,Neutral
CM005826,C02292,Thanks for sharing.,2026-03-07 10:00:00,Neutral
CM005827,C03031,This is painfully accurate but helpful.,2026-04-11 04:00:00,Neutral
CM005828,C02013,The editing is clean.,2026-02-02 13:00:00,Neutral
CM005829,C04475,This feels too generalized.,2026-03-31 21:00:00,Relatable
CM005830,C04773,I don't agree with this.,2026-08-26 22:00:00,Neutral
CM005831,C03340,What app did you use to make this?,2026-08-15 17:00:00,Neutral
CM005832,C01983,This made me feel understood.,2026-08-10 20:00:00,Relatable
CM005833,C02097,How long is the full video?,2026-06-26 04:00:00,Neutral
CM005834,C03869,Thanks for sharing.,2026-03-29 14:00:00,Neutral
CM005835,C01070,Good point.,2026-07-05 16:00:00,Neutral
CM005836,C01507,I thought I was the only one dealing with this.,2026-06-06 02:00:00,Relatable
CM005837,C03370,This made me feel understood.,2026-06-27 01:00:00,Relatable
CM005838,C03225,This made me feel understood.,2026-03-11 13:00:00,Relatable
CM005839,C01742,Finally someone put this feeling into words.,2026-07-16 00:00:00,Relatable
CM005840,C01095,Finally someone put this feeling into words.,2026-04-02 00:00:00,Relatable
CM005841,C01389,You described my situation perfectly.,2026-06-03 23:00:00,Relatable
CM005842,C03571,How long is the full video?,2026-05-11 10:00:00,Neutral
CM005843,C01683,Finally someone put this feeling into words.,2026-03-09 13:00:00,Relatable
CM005844,C04547,Thanks for sharing.,2026-03-07 03:00:00,Neutral
CM005845,C01205,This is exactly what I needed to hear today.,2026-04-22 10:00:00,Relatable
CM005846,C02385,I saved this because it explains how I feel.,2026-01-21 23:00:00,Relatable
CM005847,C00388,"This is so relatable, thank you for saying it.",2026-01-04 23:00:00,Relatable
CM005848,C03417,How long is the full video?,2026-06-24 06:00:00,Neutral
CM005849,C02798,Needed this reminder today.,2026-08-06 00:00:00,Relatable
CM005850,C00680,I have been struggling with the same thing for months.,2026-02-16 06:00:00,Relatable
CM005851,C00636,Thanks for sharing.,2026-01-06 01:00:00,Neutral
CM005852,C03759,I had not thought about it this way.,2026-03-14 17:00:00,Neutral
CM005853,C00002,I have been struggling with the same thing for months.,2026-07-01 12:00:00,Relatable
CM005854,C04521,I don't agree with this.,2026-08-20 07:00:00,Neutral
CM005855,C01335,The editing is clean.,2026-03-31 04:00:00,Neutral
CM005856,C02476,The editing is clean.,2026-05-26 21:00:00,Neutral
CM005857,C02923,Not sure this applies to everyone.,2026-08-22 21:00:00,Neutral
CM005858,C03971,I had not thought about it this way.,2026-02-25 03:00:00,Neutral
CM005859,C00147,Good point.,2026-02-09 03:00:00,Neutral
CM005860,C01180,I don't agree with this.,2026-03-11 02:00:00,Neutral
CM005861,C02519,Interesting perspective.,2026-07-04 17:00:00,Neutral
CM005862,C02418,You described my situation perfectly.,2026-02-24 03:00:00,Relatable
CM005863,C02917,Needed this reminder today.,2026-01-11 22:00:00,Relatable
CM005864,C02407,"This is so relatable, thank you for saying it.",2026-07-30 12:00:00,Relatable
CM005865,C01674,I saved this because it explains how I feel.,2026-07-13 06:00:00,Relatable
CM005866,C03944,This is exactly what I needed to hear today.,2026-07-13 17:00:00,Relatable
CM005867,C00654,How long is the full video?,2026-06-02 03:00:00,Neutral
CM005868,C01036,I thought I was the only one dealing with this.,2026-05-13 16:00:00,Relatable
CM005869,C00079,I saved this because it explains how I feel.,2026-02-22 17:00:00,Relatable
CM005870,C04477,I have been struggling with the same thing for months.,2026-02-01 05:00:00,Relatable
CM005871,C01989,I have been struggling with the same thing for months.,2026-06-01 09:00:00,Relatable
CM005872,C04091,I don't agree with this.,2026-06-28 18:00:00,Neutral
CM005873,C02042,Finally someone put this feeling into words.,2026-07-21 17:00:00,Relatable
CM005874,C01007,This feels too generalized.,2026-07-25 11:00:00,Relatable
CM005875,C04939,This topic is worth discussing.,2026-06-19 10:00:00,Neutral
CM005876,C04304,You described my situation perfectly.,2026-05-08 16:00:00,Relatable
CM005877,C01658,You described my situation perfectly.,2026-04-21 23:00:00,Relatable
CM005878,C02601,This topic is worth discussing.,2026-02-21 02:00:00,Neutral
CM005879,C00245,This is painfully accurate but helpful.,2026-03-10 18:00:00,Neutral
CM005880,C03208,I saved this because it explains how I feel.,2026-06-18 02:00:00,Relatable
CM005881,C00488,This topic is worth discussing.,2026-05-27 23:00:00,Neutral
CM005882,C01415,Nice explanation.,2026-03-21 01:00:00,Neutral
CM005883,C01709,Needed this reminder today.,2026-03-30 00:00:00,Relatable
CM005884,C04212,"This is so relatable, thank you for saying it.",2026-08-10 20:00:00,Relatable
CM005885,C02545,Interesting perspective.,2026-04-09 23:00:00,Neutral
CM005886,C03226,This made me feel understood.,2026-07-20 22:00:00,Relatable
CM005887,C04715,Thanks for sharing.,2026-04-17 10:00:00,Neutral
CM005888,C04952,This is painfully accurate but helpful.,2026-04-09 08:00:00,Neutral
CM005889,C01024,Interesting perspective.,2026-05-24 16:00:00,Neutral
CM005890,C02162,What app did you use to make this?,2026-01-10 17:00:00,Neutral
CM005891,C03546,This feels too generalized.,2026-03-22 15:00:00,Relatable
CM005892,C01874,Interesting perspective.,2026-08-18 10:00:00,Neutral
CM005893,C02811,I saved this because it explains how I feel.,2026-07-13 15:00:00,Relatable
CM005894,C01338,The editing is clean.,2026-08-20 01:00:00,Neutral
CM005895,C03753,This advice did not help me.,2026-07-23 03:00:00,Neutral
CM005896,C00818,I saved this because it explains how I feel.,2026-04-28 13:00:00,Relatable
CM005897,C01541,This is exactly what I needed to hear today.,2026-08-08 05:00:00,Relatable
CM005898,C01510,Nice explanation.,2026-01-02 11:00:00,Neutral
CM005899,C03997,This is exactly what I needed to hear today.,2026-02-28 06:00:00,Relatable
CM005900,C00913,I thought I was the only one dealing with this.,2026-06-24 22:00:00,Relatable
CM005901,C02912,This made me feel understood.,2026-02-14 19:00:00,Relatable
CM005902,C02081,I saved this because it explains how I feel.,2026-03-09 22:00:00,Relatable
CM005903,C02990,How long is the full video?,2026-02-23 09:00:00,Neutral
CM005904,C00570,Good point.,2026-07-01 08:00:00,Neutral
CM005905,C00640,This is exactly what I needed to hear today.,2026-07-10 22:00:00,Relatable
CM005906,C01559,I saved this because it explains how I feel.,2026-01-08 01:00:00,Relatable
CM005907,C00056,Where can I find more information?,2026-02-19 21:00:00,Neutral
CM005908,C03731,You described my situation perfectly.,2026-05-30 07:00:00,Relatable
CM005909,C04535,This made me feel understood.,2026-08-07 08:00:00,Relatable
CM005910,C00934,This is painfully accurate but helpful.,2026-08-16 08:00:00,Neutral
CM005911,C01393,Good point.,2026-07-15 19:00:00,Neutral
CM005912,C01244,How long is the full video?,2026-05-06 16:00:00,Neutral
CM005913,C01089,Nice explanation.,2026-01-13 11:00:00,Neutral
CM005914,C04644,Needed this reminder today.,2026-08-17 23:00:00,Relatable
CM005915,C02636,This is painfully accurate but helpful.,2026-07-02 07:00:00,Neutral
CM005916,C03320,I thought I was the only one dealing with this.,2026-06-24 16:00:00,Relatable
CM005917,C02226,"This is so relatable, thank you for saying it.",2026-07-27 03:00:00,Relatable
CM005918,C03723,The editing is clean.,2026-05-25 08:00:00,Neutral
CM005919,C03360,This advice did not help me.,2026-06-27 04:00:00,Neutral
CM005920,C04733,I have been struggling with the same thing for months.,2026-07-24 19:00:00,Relatable
CM005921,C03562,This is painfully accurate but helpful.,2026-07-17 00:00:00,Neutral
CM005922,C02116,Interesting perspective.,2026-08-11 18:00:00,Neutral
CM005923,C02104,This is exactly what I needed to hear today.,2026-02-16 10:00:00,Relatable
CM005924,C00539,You described my situation perfectly.,2026-07-27 20:00:00,Relatable
CM005925,C02201,This is painfully accurate but helpful.,2026-04-30 19:00:00,Neutral
CM005926,C02083,What app did you use to make this?,2026-08-11 05:00:00,Neutral
CM005927,C00675,How long is the full video?,2026-08-25 15:00:00,Neutral
CM005928,C03930,Nice explanation.,2026-01-16 10:00:00,Neutral
CM005929,C01008,Where can I find more information?,2026-08-01 16:00:00,Neutral
CM005930,C03364,"This is so relatable, thank you for saying it.",2026-02-21 10:00:00,Relatable
CM005931,C04753,This is exactly what I needed to hear today.,2026-08-06 20:00:00,Relatable
CM005932,C02318,Finally someone put this feeling into words.,2026-03-06 16:00:00,Relatable
CM005933,C02874,Finally someone put this feeling into words.,2026-06-15 07:00:00,Relatable
CM005934,C04501,How long is the full video?,2026-08-21 08:00:00,Neutral
CM005935,C02561,I saved this because it explains how I feel.,2026-01-23 09:00:00,Relatable
CM005936,C00998,The editing is clean.,2026-08-09 17:00:00,Neutral
CM005937,C00577,This is painfully accurate but helpful.,2026-07-17 15:00:00,Neutral
CM005938,C00344,I saved this because it explains how I feel.,2026-07-16 04:00:00,Relatable
CM005939,C04875,This is exactly what I needed to hear today.,2026-08-09 23:00:00,Relatable
CM005940,C01742,What app did you use to make this?,2026-07-12 22:00:00,Neutral
CM005941,C00792,This made me feel understood.,2026-03-09 05:00:00,Relatable
CM005942,C00784,Interesting perspective.,2026-04-18 22:00:00,Neutral
CM005943,C04042,This topic is worth discussing.,2026-05-16 15:00:00,Neutral
CM005944,C00540,What app did you use to make this?,2026-01-25 02:00:00,Neutral
CM005945,C03813,You described my situation perfectly.,2026-07-25 09:00:00,Relatable
CM005946,C01717,I had not thought about it this way.,2026-06-11 04:00:00,Neutral
CM005947,C03519,How long is the full video?,2026-08-14 22:00:00,Neutral
CM005948,C00016,Where can I find more information?,2026-05-07 08:00:00,Neutral
CM005949,C04945,This feels too generalized.,2026-01-04 23:00:00,Relatable
CM005950,C00675,Good point.,2026-04-08 17:00:00,Neutral
CM005951,C03862,Where can I find more information?,2026-02-21 10:00:00,Neutral
CM005952,C03668,This is painfully accurate but helpful.,2026-03-29 21:00:00,Neutral
CM005953,C02117,Thanks for sharing.,2026-05-20 12:00:00,Neutral
CM005954,C03706,This feels too generalized.,2026-02-09 01:00:00,Relatable
CM005955,C01879,This made me feel understood.,2026-05-30 12:00:00,Relatable
CM005956,C02915,The editing is clean.,2026-04-09 02:00:00,Neutral
CM005957,C04589,Thanks for sharing.,2026-07-15 17:00:00,Neutral
CM005958,C02028,"This is so relatable, thank you for saying it.",2026-08-12 12:00:00,Relatable
CM005959,C00901,Where can I find more information?,2026-03-28 15:00:00,Neutral
CM005960,C04870,I saved this because it explains how I feel.,2026-02-17 17:00:00,Relatable
CM005961,C03565,Needed this reminder today.,2026-01-07 06:00:00,Relatable
CM005962,C01442,How long is the full video?,2026-05-25 22:00:00,Neutral
CM005963,C04943,I have been struggling with the same thing for months.,2026-04-16 04:00:00,Relatable
CM005964,C03250,This topic is worth discussing.,2026-06-01 01:00:00,Neutral
CM005965,C00835,I had not thought about it this way.,2026-03-05 23:00:00,Neutral
CM005966,C00169,This feels too generalized.,2026-04-03 11:00:00,Relatable
CM005967,C02048,"This is so relatable, thank you for saying it.",2026-08-14 23:00:00,Relatable
CM005968,C03527,Thanks for sharing.,2026-03-07 06:00:00,Neutral
CM005969,C00826,This is painfully accurate but helpful.,2026-05-16 06:00:00,Neutral
CM005970,C02799,This feels too generalized.,2026-02-07 17:00:00,Relatable
CM005971,C03607,I had not thought about it this way.,2026-01-22 00:00:00,Neutral
CM005972,C01725,I saved this because it explains how I feel.,2026-04-11 17:00:00,Relatable
CM005973,C02292,This topic is worth discussing.,2026-01-23 03:00:00,Neutral
CM005974,C00280,I had not thought about it this way.,2026-05-02 20:00:00,Neutral
CM005975,C03655,This made me feel understood.,2026-02-03 10:00:00,Relatable
CM005976,C00373,"This is so relatable, thank you for saying it.",2026-01-09 19:00:00,Relatable
CM005977,C02558,Needed this reminder today.,2026-05-31 16:00:00,Relatable
CM005978,C04286,I had not thought about it this way.,2026-08-12 15:00:00,Neutral
CM005979,C00936,How long is the full video?,2026-08-28 10:00:00,Neutral
CM005980,C01187,I thought I was the only one dealing with this.,2026-01-01 09:00:00,Relatable
CM005981,C02848,This topic is worth discussing.,2026-05-28 15:00:00,Neutral
CM005982,C04915,This topic is worth discussing.,2026-01-12 15:00:00,Neutral
CM005983,C02882,I don't agree with this.,2026-06-03 00:00:00,Neutral
CM005984,C01473,"This is so relatable, thank you for saying it.",2026-06-11 20:00:00,Relatable
CM005985,C00387,Finally someone put this feeling into words.,2026-02-03 06:00:00,Relatable
CM005986,C03411,I had not thought about it this way.,2026-07-10 18:00:00,Neutral
CM005987,C00568,Interesting perspective.,2026-08-02 17:00:00,Neutral
CM005988,C02918,Finally someone put this feeling into words.,2026-04-21 17:00:00,Relatable
CM005989,C01021,This made me feel understood.,2026-05-08 22:00:00,Relatable
CM005990,C03099,This made me feel understood.,2026-03-19 23:00:00,Relatable
CM005991,C04529,What app did you use to make this?,2026-08-23 13:00:00,Neutral
CM005992,C00562,I have been struggling with the same thing for months.,2026-06-23 01:00:00,Relatable
CM005993,C03527,I saved this because it explains how I feel.,2026-04-20 00:00:00,Relatable
